STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
The Burger's Priest,53.541255950927734,-113.50987243652344,37979,Pho Hoan Pasteur,53.45964,-113.433174,[0.],16,37979,O9W0Qs32RL5kU2_9oqZCKQ,Pho Hoan Pasteur,6566 - 28 Avenue NW,T6K 4C8,"{""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsTableService"":""False"",""OutdoorSeating"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""HasTV"":""True"",""BikeParking"":""True"",""WheelchairAccessible"":""False"",""HappyHour"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsReservations"":""True"",""Ambience"":""{'touristy': None, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"",""WiFi"":""'free'""}",3.5,"Vietnamese, Restaurants"
Boston Pizza,53.54125213623047,-113.50345611572266,95033,Bottega 104,53.5427,-113.49878,[0.],22,95033,h7E819pxqtzndEh0YM537Q,Bottega 104,10181 104 Street NW,T5J 0Z9,"{""RestaurantsReservations"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsTakeOut"":""True"",""CoatCheck"":""False"",""GoodForDancing"":""False"",""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""OutdoorSeating"":""True"",""Caters"":""False"",""RestaurantsDelivery"":""True"",""Alcohol"":""u'full_bar'"",""Smoking"":""u'no'"",""RestaurantsPriceRange2"":""3"",""HasTV"":""True"",""WiFi"":""u'free'"",""RestaurantsAttire"":""u'casual'"",""HappyHour"":""True"",""RestaurantsTableService"":""True"",""BikeParking"":""True"",""GoodForMeal"":""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': None}"",""Ambience"":""{u'hipster': False, u'casual': None, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': True, u'upscale': None}"",""Music"":""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""NoiseLevel"":""u'average'"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"",""WheelchairAccessible"":""True""}",3.5,"Nightlife, Restaurants, Italian, Pizza, Wine Bars, Bars, Food Delivery Services, Food"
Boston Pizza,53.54125213623047,-113.50345611572266,73565,Tokyo Express,53.58814,-113.46788,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",22,73565,1Q9cLfPP-PTgaWYo6_9S8Q,Tokyo Express,12930 82 St,T5E 2T2,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""False"",""WiFi"":""'no'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""OutdoorSeating"":""False"",""RestaurantsAttire"":""'casual'"",""BikeParking"":""True"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True"",""Alcohol"":""'none'""}",1.0,"Restaurants, Japanese"
Boston Pizza,53.54125213623047,-113.50345611572266,33142,Korean Grill,53.464817,-113.47153,[434.  387.9  82.2   0.   85.9],22,33142,2KtFLGVXlJaOv6Rjjj9GBQ,Korean Grill,9219A 34 Avenue NW,T6E 5T5,"{""BikeParking"":""False"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'full_bar'"",""RestaurantsReservations"":""True"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Caters"":""False"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""u'average'"",""RestaurantsTableService"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""GoodForKids"":""True""}",4.0,"Korean, Barbeque, Restaurants"
Boston Pizza,53.54125213623047,-113.50345611572266,8702,Chicago Deep Dish Pizza,53.540936,-113.601326,[267.  223.6 114.3 407.4  26.7   0. ],22,8702,qSPJp_PJm41li3fpH-XVpA,Chicago Deep Dish Pizza,16203 Stony Plain Road NW,T5P 4A3,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsReservations"":""False"",""BikeParking"":""False"",""RestaurantsAttire"":""u'casual'"",""HasTV"":""True"",""Alcohol"":""u'none'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""WiFi"":""'no'"",""OutdoorSeating"":""False""}",3.5,"Pizza, Restaurants"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,32869,Guru,53.539318,-113.615715,[0.],9,32869,qQ5uuXrKu-Japb9rT2sx0Q,Guru,17021 100 Avenue,T5S 1T9,"{""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""RestaurantsPriceRange2"":""3"",""NoiseLevel"":""u'average'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Alcohol"":""u'full_bar'"",""HasTV"":""False"",""BikeParking"":""False"",""Caters"":""True"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""WiFi"":""u'free'"",""RestaurantsReservations"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"",""ByAppointmentOnly"":""True"",""HappyHour"":""False"",""RestaurantsDelivery"":""True""}",4.0,"Indian, Restaurants, Asian Fusion"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,29125,Boston Pizza,53.5987,-113.49281,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],9,29125,OG2saw-vQQSK3mr9-gCTdQ,Boston Pizza,9703 137 Ave NW,T5E 2C2,"{""Caters"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""True"",""WiFi"":""u'free'"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'loud'"",""Alcohol"":""u'full_bar'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""BikeParking"":""True"",""RestaurantsTableService"":""True"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"",""DogsAllowed"":""False"",""WheelchairAccessible"":""True""}",2.5,"Pizza, Restaurants, Italian"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,14346,Dairy Queen Grill & Chill,53.502693,-113.62888,[0.],9,14346,TcphB_hGHIRQe4McbbUoPw,Dairy Queen Grill & Chill,"6655-178th Street N.W., Unit 626",T5T 4J5,"{""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""True"",""OutdoorSeating"":""True"",""DriveThru"":""True""}",3.0,"Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,24591,Royal Pizza,53.457092,-113.43207,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",9,24591,LxwXdzpC-O7WtJvbS3LMwg,Royal Pizza,2906 66 St,T6K 4E8,"{""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""'casual'"",""OutdoorSeating"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""RestaurantsReservations"":""True"",""RestaurantsPriceRange2"":""2"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""'average'"",""Alcohol"":""'full_bar'"",""RestaurantsDelivery"":""True"",""BikeParking"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, Pizza"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,109858,Louisiana Purchase,53.59738,-113.5722,"[261.6 270.8   0.   74.2 116.  173.4 400.6  97.4 144.3 335.2 350.4 415.7
  18.1  18.9  93.9 265.4 430.7 418.  190.6 273.5 327.4 435.  483.  479.9
 493.8]",9,109858,nwij41YTC28ju1tRHqc54Q,Louisiana Purchase,13503 St Albert Trail NW,T5L 5E7,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}",3.5,"Restaurants, Cajun/Creole"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,14341,Sobeys,53.424282,-113.425224,[434.  387.9  82.2   0.   85.9],9,14341,R6kMbqWzo6yr29HuGrRm1A,Sobeys,5309 Ellerslie Road SW,T6X 1A4,"{""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""'casual'"",""BikeParking"":""True"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True""}",3.0,"Grocery, Seafood, Delis, Restaurants, Food"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,111568,South St. Burger,53.546253,-113.53077,[267.  223.6 114.3 407.4  26.7   0. ],9,111568,2OiPkvrsfVkZHgcR-pIhrA,South St. Burger,"11988-104 Avenue, Building 4",T5K 2G2,"{""GoodForKids"":""True"",""BikeParking"":""True"",""RestaurantsReservations"":""False"",""RestaurantsDelivery"":""False"",""OutdoorSeating"":""False""}",2.5,"Restaurants, Burgers"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,8989,McDonalds,53.561687,-113.46693,[  0.  251.9 251.4],9,8989,2d7rO6a0HdyEg2Nnf3kLKg,McDonalds,11240 82 Street NW,T5B 0C1,"{""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""'average'"",""RestaurantsGoodForGroups"":""True"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""1"",""GoodForKids"":""True"",""Alcohol"":""'none'"",""BikeParking"":""True"",""RestaurantsDelivery"":""False"",""Caters"":""False"",""OutdoorSeating"":""False"",""HasTV"":""True""}",2.0,"Restaurants, Food, Fast Food"
Tiramisu Bistro,53.55236053466797,-113.53616333007812,106271,Tokyo Express,53.520752,-113.593,[  0.  257.1],9,106271,vqq18oM8_gsfl24ndr2LLQ,Tokyo Express,"156 Street & 87 Avenue, Suite 264",T5R 5W9,"{""BikeParking"":""True"",""NoiseLevel"":""u'quiet'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""Caters"":""True"",""WiFi"":""'no'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""1"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Restaurants, Japanese"
Pita Pit,53.44873046875,-113.48363494873047,46376,Nosh Cafe,53.544018,-113.535355,[0.],13,46376,mDBXgJGoHl5TJThOc7g9rg,Nosh Cafe,"10235 124 Street, Suite 102",T5N 1P9,"{""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsTableService"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsReservations"":""True"",""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""GoodForKids"":""True"",""DogsAllowed"":""False"",""Caters"":""True"",""NoiseLevel"":""u'average'"",""HappyHour"":""True"",""Alcohol"":""'full_bar'"",""RestaurantsDelivery"":""True"",""WheelchairAccessible"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"",""BikeParking"":""True"",""HasTV"":""True"",""WiFi"":""'free'""}",4.0,"Coffee & Tea, Food, Restaurants, Indian, Gluten-Free, Canadian (New), Vegan"
Pita Pit,53.44873046875,-113.48363494873047,46745,Wok Box,53.50072,-113.63112,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],13,46745,nCP9sx9OcN3xxsVwNDptgw,Wok Box,6655 178 Street NW,T5T 4J5,"{""RestaurantsPriceRange2"":""2"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""BikeParking"":""True"",""RestaurantsGoodForGroups"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsAttire"":""u'casual'"",""NoiseLevel"":""'average'"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""Alcohol"":""'beer_and_wine'"",""OutdoorSeating"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}",2.5,"Restaurants, Fast Food, Asian Fusion"
Pita Pit,53.44873046875,-113.48363494873047,41259,The Chopped Leaf,53.547234,-113.52079,[0.],13,41259,STiJrl3ox83syL-jw6FllQ,The Chopped Leaf,"104th Avenue, Unit 11540",T5K 2S5,"{""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""HasTV"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True"",""RestaurantsGoodForGroups"":""True""}",4.0,"Sandwiches, Salad, Gluten-Free, Vegetarian, Breakfast & Brunch, Vegan, Restaurants"
Pita Pit,53.44873046875,-113.48363494873047,59892,Fifendekel,53.488575,-113.4682,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",13,59892,q0XV0LFqnbJKZ4Xt4dm6Uw,Fifendekel,9114 51 Avenue NW,T6E 5L8,"{""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsReservations"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsPriceRange2"":""2"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""HasTV"":""False"",""RestaurantsDelivery"":""True"",""RestaurantsAttire"":""u'casual'"",""WiFi"":""u'no'"",""Alcohol"":""u'none'"",""OutdoorSeating"":""True"",""Caters"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsTableService"":""False"",""WheelchairAccessible"":""True"",""BikeParking"":""True""}",3.5,"Restaurants, Event Planning & Services, Caterers, Soup, Sandwiches"
Pita Pit,53.44873046875,-113.48363494873047,46100,Dairy Queen,53.518368,-113.51939,"[261.6 270.8   0.   74.2 116.  173.4 400.6  97.4 144.3 335.2 350.4 415.7
  18.1  18.9  93.9 265.4 430.7 418.  190.6 273.5 327.4 435.  483.  479.9
 493.8]",13,46100,8Q26tswK7ZVmRkNGHXCOMQ,Dairy Queen,11136 82nd Avenue NW,T6G 2L8,"{""Caters"":""False"",""RestaurantsAttire"":""u'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""u'quiet'"",""RestaurantsPriceRange2"":""1"",""WiFi"":""u'no'"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""False"",""OutdoorSeating"":""False"",""RestaurantsTableService"":""False"",""BikeParking"":""True"",""DriveThru"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'none'"",""GoodForKids"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",1.5,"Food, Fast Food, Restaurants, Ice Cream & Frozen Yogurt"
Pita Pit,53.44873046875,-113.48363494873047,88923,Subway,53.55512,-113.61618,[434.  387.9  82.2   0.   85.9],13,88923,ep9S1yrEiSo_WxXbTSPjkA,Subway,"Coast Home Centre, 10862 170th St",T5S 2H7,"{""Alcohol"":""u'none'"",""RestaurantsReservations"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsDelivery"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""WiFi"":""u'free'"",""Caters"":""True"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""False"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""1"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""HasTV"":""True""}",3.0,"Sandwiches, Fast Food, Restaurants"
Pita Pit,53.44873046875,-113.48363494873047,9179,Original Joe's Restaurant & Bar,53.42603,-113.476494,[267.  223.6 114.3 407.4  26.7   0. ],13,9179,tYE0zj5xKRubmV1H_nRo_w,Original Joe's Restaurant & Bar,9246 Ellerslie Road SW,T6X 0K6,"{""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Alcohol"":""u'full_bar'"",""GoodForKids"":""False"",""RestaurantsDelivery"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsAttire"":""'casual'"",""OutdoorSeating"":""True"",""RestaurantsPriceRange2"":""2"",""BikeParking"":""True"",""HasTV"":""True"",""RestaurantsGoodForGroups"":""True"",""NoiseLevel"":""u'average'"",""HappyHour"":""True"",""RestaurantsReservations"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}",4.0,"Nightlife, Bars, Pubs, American (Traditional), Restaurants"
Pita Pit,53.44873046875,-113.48363494873047,89646,Edo Japan,53.406948,-113.53667,[  0.  251.9 251.4],13,89646,JtxSBP-e3BKIdlefKUgFGg,Edo Japan,2720 James Mowatt Trail SW,T6W 1A8,"{""RestaurantsDelivery"":""True""}",3.5,"Japanese, Restaurants"
Pita Pit,53.44873046875,-113.48363494873047,61485,Boston Pizza,53.548717,-113.53563,[  0.  257.1],13,61485,c2CCbrD1BDlwT9z1UixCww,Boston Pizza,10543 124 Street NW,T5N 1R8,"{""BikeParking"":""True"",""HasTV"":""True"",""OutdoorSeating"":""True"",""GoodForKids"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsReservations"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"",""Alcohol"":""u'full_bar'"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsDelivery"":""True"",""WiFi"":""u'no'"",""RestaurantsPriceRange2"":""2"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Italian, Restaurants, Pizza"
Pita Pit,53.44873046875,-113.48363494873047,47114,Hudsons Canadian Tap House,53.54661,-113.515205,"[488.6 418.6 406.8 253.7 453.2 158.3   0.  408.9 169.9 163.  208.4 190.4
 421.9 248.5 348.4 398.7 372.9 457.3 483.8]",13,47114,5te2MO4PYzZkcRFX0DJyFQ,Hudsons Canadian Tap House,11248 104 Avenue NW,T5K 2X4,"{""GoodForKids"":""False"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'full_bar'"",""RestaurantsDelivery"":""False"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""WiFi"":""'free'"",""RestaurantsTakeOut"":""True"",""HasTV"":""True"",""Caters"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking"":""True"",""RestaurantsReservations"":""False"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'average'"",""HappyHour"":""True""}",3.0,"Bars, Nightlife, American (Traditional), Sports Bars, Burgers, American (New), Restaurants, Pubs, Chicken Wings"
Pita Pit,53.44873046875,-113.48363494873047,104912,McDonald's,53.63192,-113.5423,[0.],13,104912,4t1VMmixGuvj6jKhWGLVWg,McDonald's,16940 127th Street NW,T6V 1B1,"{""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""DriveThru"":""True"",""Alcohol"":""'none'"",""BikeParking"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""NoiseLevel"":""'average'"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsTableService"":""False"",""RestaurantsAttire"":""'casual'"",""RestaurantsDelivery"":""True"",""OutdoorSeating"":""False"",""WiFi"":""'free'""}",2.5,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea"
Pita Pit,53.44873046875,-113.48363494873047,52639,Tim Hortons,53.520603,-113.52033,"[201.3 183.4 305.6 168.5 400.6 426.6 476.9 227.4 250.4   0.  230.4 384.3
 184.3 460.7 303.4 127.2 383.4  51.8  16.1 382.9 412.4 406.8 323.3 422.2
 184.6 139.8 140.2 367.5 451.4 480.2 394.2]",13,52639,DKsFd47sx8Cz6qsUPLOJ7A,Tim Hortons,8427 112 Street NW,T6G 1K5,"{""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'touristy': False, 'trendy': False, 'casual': True}"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""Caters"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""RestaurantsReservations"":""False"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""False"",""OutdoorSeating"":""True"",""BikeParking"":""True"",""NoiseLevel"":""u'loud'"",""HasTV"":""True"",""GoodForKids"":""True"",""WiFi"":""u'free'""}",3.0,"Donuts, Sandwiches, Delis, Coffee & Tea, Food, Breakfast & Brunch, Restaurants"
Pita Pit,53.44873046875,-113.48363494873047,100671,Fat Franks,53.517895,-113.49604,"[402.6 418.1 391.  313.6 430.  459.8 122.1 175.3 257.3 490.  391.8 400.1
   0.  125.6 375.7   6.  369.3 290.9 265.4 261.7]",13,100671,72z_BiZzcxfJ5eZt-fkltg,Fat Franks,10329 82 Avenue,T6E,"{""GoodForKids"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""u'none'"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""OutdoorSeating"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsReservations"":""False"",""Caters"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""NoiseLevel"":""u'average'"",""WiFi"":""u'no'"",""BikeParking"":""True"",""RestaurantsDelivery"":""True"",""HasTV"":""True""}",4.0,"Food Stands, Restaurants, Hot Dogs"
