STORE ID,STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
5685,Italian Bakery,53.55124282836914,-113.48941040039062,7595,Pagolac Restaurant,53.55013,-113.48886,78.5,5,7595,m4uNco_WuIw_fLb-07eGfg,Pagolac Restaurant,10566 97 Street NW,T5H 2L2,"{""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""WiFi"":""u'no'"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsReservations"":""False"",""Alcohol"":""u'beer_and_wine'"",""Caters"":""False"",""GoodForKids"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, Chinese, Vietnamese"
5821,Pampa Brazilian Steakhouse,53.42611312866211,-113.48255920410156,99148,Home Style Donair & Subs,53.42501,-113.47885,415.2,12,99148,BYaUePbjkRXQ9DXKlIvZ4g,Home Style Donair & Subs,9516 Ellerslie Road,T6X 0K6,"{""OutdoorSeating"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""'casual'"",""HasTV"":""True"",""RestaurantsGoodForGroups"":""False"",""NoiseLevel"":""u'average'"",""Caters"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""BikeParking"":""False"",""WiFi"":""u'free'"",""Alcohol"":""u'none'"",""RestaurantsReservations"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""BusinessAcceptsCreditCards"":""True""}",4.0,"Halal, Restaurants, Canadian (New), Food, Fast Food, Donairs"
5821,Pampa Brazilian Steakhouse,53.42611312866211,-113.48255920410156,26185,Boston Pizza,53.425488,-113.4823,40.0,12,26185,xuAfXbfEYJeFlDg7ORudEw,Boston Pizza,9630 Ellerslie Road SW,T6X 0N5,"{""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""NoiseLevel"":""'average'"",""RestaurantsPriceRange2"":""2"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""True"",""BikeParking"":""False"",""HasTV"":""True"",""OutdoorSeating"":""False"",""Alcohol"":""'full_bar'"",""RestaurantsTableService"":""True"",""DriveThru"":""False"",""RestaurantsAttire"":""'casual'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Caters"":""False""}",3.0,"Pizza, Italian, Restaurants, Burgers, American (Traditional)"
5821,Pampa Brazilian Steakhouse,53.42611312866211,-113.48255920410156,94536,The Canadian Brewhouse,53.425686,-113.478516,450.0,12,94536,xBAvGWzKHpWKCdsIN4ofGg,The Canadian Brewhouse,9538 Ellerslie Road SW,T6X 0K6,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""BikeParking"":""False"",""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""True"",""NoiseLevel"":""'average'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsTakeOut"":""True"",""Caters"":""True"",""HasTV"":""True"",""GoodForKids"":""False"",""GoodForMeal"":""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"",""RestaurantsReservations"":""True"",""Music"":""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""WiFi"":""'free'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"",""RestaurantsAttire"":""'casual'"",""RestaurantsDelivery"":""False"",""BestNights"":""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}""}",3.0,"Canadian (New), Bars, Sports Bars, Restaurants, Nightlife"
6156,Dominos Pizza,53.46836471557617,-113.58480834960938,30550,McDonald's,53.469078,-113.58636,175.1,1,30550,VRwqMoWUebBzeg-dGOR9VA,McDonald's,494 Riverbend Square,T6R 2E3,"{""BusinessParking"":""{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""RestaurantsPriceRange2"":""1"",""HasTV"":""True"",""GoodForKids"":""True"",""NoiseLevel"":""u'average'"",""WiFi"":""u'free'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsDelivery"":""True"",""BusinessAcceptsCreditCards"":""True""}",2.5,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food"
6209,McDonald's,53.59699249267578,-113.386962890625,4915,Franco's Pizza & Steak House,53.603077,-113.38399,426.1,18,4915,YV-kXCOEnO3H5Lsj0rH2Hg,Franco's Pizza & Steak House,14059 Victoria Trail NW,T5Y 2B6,"{""GoodForKids"":""False"",""RestaurantsDelivery"":""False"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",4.5,"Restaurants, Pizza"
6209,McDonald's,53.59699249267578,-113.386962890625,29928,Tim Hortons,53.599144,-113.38822,169.2,18,29928,axLfdXz-hV7_ev2Ne3s9mw,Tim Hortons,2943 137 Avenue,T5A 5G8,"{""OutdoorSeating"":""False"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""Caters"":""False"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Alcohol"":""u'none'"",""NoiseLevel"":""u'very_loud'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}"",""RestaurantsDelivery"":""False"",""HasTV"":""False""}",3.0,"Sandwiches, Delis, Coffee & Tea, Bakeries, Food, Donuts, Restaurants"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,87998,Brits Fish & Chips,53.506516,-113.44566,446.1,7,87998,-3GD07waps96fB_okEwFqw,Brits Fish & Chips,6940 77 Street NW,T6E 6V2,"{""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""False"",""NoiseLevel"":""u'quiet'"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsTableService"":""False"",""Caters"":""False"",""WiFi"":""u'no'"",""HasTV"":""True"",""BikeParking"":""True"",""Alcohol"":""u'none'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, British"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,6614,Boston Pizza,53.506973,-113.4446,343.3,7,6614,nZxJ5ZE7NKR1ncUbMpADTg,Boston Pizza,7641 Argyll Road NW,T6C 4A7,"{""RestaurantsDelivery"":""True"",""RestaurantsReservations"":""True"",""OutdoorSeating"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsPriceRange2"":""2"",""GoodForKids"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking"":""True"",""NoiseLevel"":""'average'"",""Caters"":""True"",""HasTV"":""True"",""RestaurantsTakeOut"":""True"",""Alcohol"":""'full_bar'"",""WiFi"":""'free'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",3.0,"Pizza, American (New), Canadian (New), Restaurants, Italian"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,79748,Carl's Jr,53.50711,-113.44348,264.9,7,79748,oSayyuU2ngd8rWEGGb4_KQ,Carl's Jr,6950 75 Street NW,T6E 5A9,"{""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsDelivery"":""False"",""OutdoorSeating"":""False"",""DriveThru"":""True"",""BikeParking"":""True"",""WiFi"":""'free'"",""HasTV"":""True"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Alcohol"":""u'none'"",""RestaurantsAttire"":""'casual'"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsGoodForGroups"":""True"",""NoiseLevel"":""None"",""RestaurantsReservations"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.0,"Fast Food, Burgers, Restaurants"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,109408,McDonald's,53.51773,-113.441696,246.1,7,109408,WklNC4oBYyPqMb2ILfcV3w,McDonald's,7419 82 Avenue NW,T6B 0G3,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""RestaurantsPriceRange2"":""1"",""OutdoorSeating"":""True"",""Alcohol"":""'none'"",""Caters"":""False"",""BusinessAcceptsCreditCards"":""True"",""HasTV"":""True"",""RestaurantsAttire"":""'casual'"",""BikeParking"":""True"",""NoiseLevel"":""'average'"",""WiFi"":""'no'"",""RestaurantsDelivery"":""True""}",1.5,"Food, Coffee & Tea, Restaurants, Fast Food, Burgers"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,53630,Wendy's,53.509434,-113.442444,134.8,7,53630,DPaLbl5g6pM2O9l1ivzXbQ,Wendy's,7410 Argyll Rd.,T6C 4A6,"{""GoodForKids"":""True"",""RestaurantsAttire"":""'casual'"",""HasTV"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsReservations"":""False"",""NoiseLevel"":""u'quiet'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""OutdoorSeating"":""True"",""WiFi"":""'no'"",""RestaurantsDelivery"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""Alcohol"":""u'none'""}",1.0,"Burgers, Restaurants, Fast Food"
6258,Dairy Queen,53.512481689453125,-113.44242858886719,54632,Pagolac Restaurant,53.50938,-113.43923,381.0,7,54632,H__s8RupBhI2F7A2jr0sOw,Pagolac Restaurant,7137 Argyll Rd NW,T6C 4A5,"{""RestaurantsPriceRange2"":""2"",""Alcohol"":""u'full_bar'"",""RestaurantsAttire"":""u'casual'"",""RestaurantsReservations"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsDelivery"":""True"",""WiFi"":""'no'"",""OutdoorSeating"":""False"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""WheelchairAccessible"":""True"",""BikeParking"":""False"",""RestaurantsTableService"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters"":""True"",""HasTV"":""True""}",4.0,"Chinese, Restaurants, Vietnamese"
6435,Dairy Queen Grill & Chill,53.43616485595703,-113.61544036865234,111231,Teriyaki Corner Japanese Bistro,53.43841,-113.6179,290.9,18,111231,8HR76l0U1GTNC3MtgMASnA,Teriyaki Corner Japanese Bistro,Windermere Boulevard SW,T6W 2P3,"{""RestaurantsTakeOut"":""True"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""'none'"",""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""NoiseLevel"":""'loud'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""HasTV"":""True"",""RestaurantsReservations"":""True"",""RestaurantsTableService"":""False"",""OutdoorSeating"":""False"",""Caters"":""False"",""WiFi"":""'free'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True"",""BikeParking"":""False""}",3.0,"Restaurants, Japanese"
6435,Dairy Queen Grill & Chill,53.43616485595703,-113.61544036865234,71986,Buco Pizzeria + Vino Bar,53.436306,-113.617134,188.4,18,71986,uIqydNv69Ug_m8LF3zaTuw,Buco Pizzeria + Vino Bar,1249 Windermere Way SW,T6W 2P3,"{""RestaurantsGoodForGroups"":""True"",""HappyHour"":""True"",""RestaurantsDelivery"":""True"",""GoodForKids"":""True"",""OutdoorSeating"":""True"",""Ambience"":""{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",4.0,"Restaurants, Italian, Pizza"
6435,Dairy Queen Grill & Chill,53.43616485595703,-113.61544036865234,12259,State & Main Kitchen & Bar,53.435757,-113.615486,18.9,18,12259,L6cA-803X758K5SmDGNFBg,State & Main Kitchen & Bar,1237 Windermere Way SW,T6W 2P3,"{""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"",""GoodForKids"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""True"",""OutdoorSeating"":""True"",""RestaurantsAttire"":""'casual'"",""Alcohol"":""u'full_bar'"",""RestaurantsTableService"":""True"",""HappyHour"":""True"",""NoiseLevel"":""u'quiet'"",""BikeParking"":""False"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""HasTV"":""True"",""GoodForDancing"":""False"",""RestaurantsDelivery"":""True"",""WiFi"":""'free'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"",""Caters"":""False"",""DriveThru"":""False""}",3.0,"Sandwiches, Nightlife, American (Traditional), Burgers, Restaurants, Bars, Asian Fusion"
6435,Dairy Queen Grill & Chill,53.43616485595703,-113.61544036865234,7847,Tutti Frutti,53.43522,-113.6158,58.0,18,7847,0Yj8droO_tgOW52Ap2XAfw,Tutti Frutti,1285 Windermere Way SW,T6W 0P1,"{""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.0,"Diners, Breakfast & Brunch, Restaurants"
6449,Copper Branch,53.452980041503906,-113.48823547363281,74194,Fatburger,53.4453,-113.490906,451.7,11,74194,m7B4MYxobP4HwNZa3lesJg,Fatburger,1755- 102 Street NW,T6N 0B1,"{""OutdoorSeating"":""True"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""2"",""WiFi"":""u'no'"",""HasTV"":""True"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'very_loud'"",""Alcohol"":""u'none'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery"":""True"",""BikeParking"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""Caters"":""False""}",3.0,"Restaurants, American (Traditional), Fast Food, Burgers"
6449,Copper Branch,53.452980041503906,-113.48823547363281,133054,Ricky's All Day Grill,53.45166,-113.48732,117.4,11,133054,_aShVJ-Ys5_w7uD1k5MJVA,Ricky's All Day Grill,10004 21 Ave NW,T6N 0A1,"{""Caters"":""False"",""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""Alcohol"":""'full_bar'"",""RestaurantsTakeOut"":""True"",""HasTV"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsDelivery"":""False"",""RestaurantsReservations"":""True"",""NoiseLevel"":""u'average'"",""RestaurantsAttire"":""u'casual'"",""WiFi"":""u'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""OutdoorSeating"":""True"",""BikeParking"":""True"",""Ambience"":""{u'hipster': None, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"",""GoodForMeal"":""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}""}",2.5,"Diners, Restaurants"
6449,Copper Branch,53.452980041503906,-113.48823547363281,102096,Edo Japan,53.451954,-113.487495,94.0,11,102096,upsWZ1DvMo1b32MskUaM3w,Edo Japan,10016 - 21 Ave NW,T6N 0A1,"{""GoodForKids"":""True"",""BikeParking"":""False"",""Alcohol"":""u'none'"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""WiFi"":""u'no'"",""NoiseLevel"":""u'average'"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""Caters"":""False"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsGoodForGroups"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsDelivery"":""True"",""HasTV"":""True""}",3.0,"Fast Food, Restaurants, Japanese"
6449,Copper Branch,53.452980041503906,-113.48823547363281,92946,Moxie's Grill & Bar,53.44558,-113.48958,360.4,11,92946,HsTAssMCw5N_f3fxsdVOnw,Moxie's Grill & Bar,1739 102 Street NW,T6N 0B1,"{""NoiseLevel"":""u'average'"",""RestaurantsDelivery"":""False"",""Alcohol"":""u'full_bar'"",""HasTV"":""True"",""RestaurantsReservations"":""True"",""BikeParking"":""False"",""RestaurantsPriceRange2"":""2"",""Caters"":""False"",""OutdoorSeating"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsGoodForGroups"":""True"",""GoodForKids"":""True"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""RestaurantsTakeOut"":""True""}",3.5,"Steakhouses, Lounges, American (Traditional), Nightlife, Asian Fusion, Restaurants, Bars, Canadian (New)"
6449,Copper Branch,53.452980041503906,-113.48823547363281,96505,McDonald's,53.45318,-113.48657,185.1,11,96505,OCuodVY_jdUINB8KADuJqg,McDonald's,9904 22nd Avenue NW,T6N 1J6,"{""RestaurantsAttire"":""u'casual'"",""HasTV"":""True"",""DriveThru"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsTableService"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Alcohol"":""u'none'"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'average'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsDelivery"":""False""}",1.5,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants"
6449,Copper Branch,53.452980041503906,-113.48823547363281,129559,Milestones Restaurants,53.44578,-113.48557,435.2,11,129559,mY7DKQ6qQYr_V21TWmspOA,Milestones Restaurants,1708-99th Street NW,T6N 1M5,"{""NoiseLevel"":""u'average'"",""GoodForKids"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""True"",""OutdoorSeating"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"",""RestaurantsGoodForGroups"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""BikeParking"":""False"",""Caters"":""False"",""RestaurantsPriceRange2"":""2"",""HasTV"":""True"",""HappyHour"":""True"",""GoodForDancing"":""False"",""WiFi"":""'free'"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}",3.0,"American (New), Restaurants, Bars, Canadian (New), Nightlife, Comfort Food"
6449,Copper Branch,53.452980041503906,-113.48823547363281,14635,Tim Hortons,53.452496,-113.48555,299.4,11,14635,vTNSSvjc2J3DSOsNRdXtRA,Tim Hortons,2133 99th Street NW,T6N 1J7,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2"":""1"",""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""False"",""BikeParking"":""True"",""HasTV"":""True"",""WiFi"":""u'free'""}",3.0,"Restaurants, Delis, Sandwiches, Coffee & Tea, Food"
6449,Copper Branch,53.452980041503906,-113.48823547363281,46010,Montana's BBQ & Bar,53.446465,-113.48554,416.0,11,46010,PVbOpU62LgBIJo0noXhcZA,Montana's BBQ & Bar,1720 99 St Nw,T6N 1M5,"{""RestaurantsPriceRange2"":""2"",""GoodForKids"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsAttire"":""u'casual'"",""RestaurantsGoodForGroups"":""True"",""WiFi"":""'no'"",""BikeParking"":""True"",""HasTV"":""True"",""NoiseLevel"":""u'loud'"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""OutdoorSeating"":""True"",""RestaurantsReservations"":""True"",""Caters"":""False"",""RestaurantsTakeOut"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BusinessParking"":""{'garage': False, 'street': None, 'validated': None, 'lot': True, 'valet': False}""}",2.5,"Canadian (New), Restaurants, Steakhouses, Comfort Food, American (Traditional), American (New)"
6449,Copper Branch,53.452980041503906,-113.48823547363281,38690,The Captain's Boil,53.450718,-113.483894,493.0,11,38690,KCITqwSSNIM5VJfmbPJkCw,The Captain's Boil,2051 - 98 Northwest St,T6N 1K2,"{""RestaurantsGoodForGroups"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""BusinessParking"":""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"",""GoodForKids"":""True"",""Ambience"":""{u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"",""RestaurantsPriceRange2"":""3""}",3.5,"Cajun/Creole, Seafood, Asian Fusion, Restaurants"
